,image_id,file_id,img_file_orig,file_start_year,file_start_month,file_end_year,file_end_month,date_coded,justification,occurances,text
870,IMG_5974,PREM_15_483,IMG_5974_PREM_15_483,1971,10,1971,11,1971-11,J_Legal_Procedure,1,"Since that decision, all the other original arrests have either (as has happened in most cases) been overtaken by internment orders, or the arrested persons have been released. And, of course, the more recent arrests made under the Special Powers Act have been carried out in what the courts held to be the correct manner."
871,IMG_5990,PREM_15_483,IMG_5990_PREM_15_483,1971,10,1971,11,1971-11,J_Legal_Procedure,1,Since 9 August there have been 876 arrests under the Special
872,IMG_5991,PREM_15_483,IMG_5991_PREM_15_483,1971,10,1971,11,,J_Legal_Procedure,1,Powers Act.
873,IMG_6017,PREM_15_483,IMG_6017_PREM_15_483,1971,10,1971,11,,J_Legal_Procedure,1,My letter of 14 October ended with a reference to the Advisory Committee on Internment. The Advisory Committee has been making good headway and to date has reviewed 99 cases; of these they have recommended release for 10 men and continued internment for 83 with consideration deferred for the remaining 6. Of the 10 cases recommended for release 7 men have actually been sent home and release has been directed in one other case; 2 cases are at present under my consideration.
874,IMG_6019,PREM_15_483,IMG_6019_PREM_15_483,1971,10,1971,11,,J_Legal_Procedure,1,"The Prime Minister has emphasised to me that the Advisory Committee, on which an eminent English lawyer and a local businessman serve with Judge Brown, is able to review all cases, and that he has publicly stated that it would be quite extraordinary if he were not to accept this advice. He has, in fact, released every internee whose release the Committee has recommended."
875,IMG_6031,PREM_15_483,IMG_6031_PREM_15_483,1971,10,1971,11,,J_Legal_Procedure,1,"They are expected to show that 110 cases have been reviewed and 10 internees have been recommended for release. 9. Some of the cases are taking a long time to prepare. The review body will meet as often as is necessary to avoid a backlog of prepared cases."
876,IMG_6045,PREM_15_483,IMG_6045_PREM_15_483,1971,10,1971,11,1971-10,J_Legal_Procedure,1,"You asked why Judge Brown‰Ûªs Advisory Committee on Internment Appeals seemed to have come to a standstill. In fact, their work is continuing and the figures in the note which you saw (implying no increase in the number of cases considered over the past week) were incorrect. 64 cases have now been considered. 7 have been released (including 2 released today). They have decided not to release 48 and 9 cases are still pending. But the number of cases considered will continue to grow. The Committee say that the main limitation on their speed of working is the time taken by solicitors to prepare cases for submission to them."
877,IMG_6049,PREM_15_483,IMG_6049_PREM_15_483,1971,10,1971,11,,J_Legal_Procedure,1,"In order to avoid the impression that there is any unnecessary delay in the review of the cases of internees the Home Office is considering whether the review body should be moved to make a further statement on the results of their activities."
878,IMG_6110,PREM_15_483,IMG_6110_PREM_15_483,1971,10,1971,11,,J_Legal_Procedure,1,"Page 1 : (64,448) - (586,544)"
879,IMG_6258,PREM_15_484,IMG_6258_PREM_15_484,1971,11,1971,12,,J_Legal_Procedure,1,"12. Initial discussions with the Northern Ireland Government, conducted at the end of last week, indicated that they were likely to accept the need for changes both in the legal forms relating to internment (e.g. in the direction of informing the internee of the grounds for interning him) and in the administrative treatment of those in internment (e.g. in the direction of segregating the hard-"
880,IMG_6261,PREM_15_484,IMG_6261_PREM_15_484,1971,11,1971,12,,J_Legal_Procedure,1,"The Home Secretary told Mr. Faulkner that he proposed that Sir Edmund Compton be asked to carry on dealing with complaints from persons arrested with a view to internment. This, together with the arrangements which were being made for a Board of Visitors to hear complaints of people once they were received into prison, should fill the gap which had been criticised."
881,IMG_6262,PREM_15_484,IMG_6262_PREM_15_484,1971,11,1971,12,,J_Legal_Procedure,1,"The Home Secretary said that much of the criticism in the recent debate had centred on procedures for internment. If these could be modified it would be easier to retain support for the principle of internment itself. Mr. Faulkner said that this was under active consideration."
882,IMG_6262,PREM_15_484,IMG_6262_PREM_15_484,1971,11,1971,12,,J_Legal_Procedure,2,"He had it in mind that an internee might be told in writing of the allegation against him: the statement would be on the lines that he was a member of an unlawful association, or actively involved in the recent campaign of violence."
883,IMG_6305,PREM_15_484,IMG_6305_PREM_15_484,1971,11,1971,12,1971-11,J_Legal_Procedure,1,"This is also the view of Mr Dalton, He said that the evidence put before the Advisory Committee by Special Branch was adequate to enable the Committee to reach a judgment, but that it would not convince a court."
884,IMG_6306,PREM_15_484,IMG_6306_PREM_15_484,1971,11,1971,12,,J_Legal_Procedure,1,"was the setting up of some form of Commission which would review the reasons for internment and the procedure which has so far been adopted."
885,IMG_6306,PREM_15_484,IMG_6306_PREM_15_484,1971,11,1971,12,,J_Legal_Procedure,2,"There are I think some improvements which might be made to the interrment appeal procedure for example, by allowing legal representation of internees at the hearing - but this would be little more than window dressing and would be regarded as tinkering."
886,IMG_6315,PREM_15_484,IMG_6315_PREM_15_484,1971,11,1971,12,1971-09,J_Legal_Procedure,1,"Page 1 : (89,170) - (495,219)"
887,IMG_6343,PREM_15_484,IMG_6343_PREM_15_484,1971,11,1971,12,1971-11,J_Legal_Procedure,1,"Judge Brown‰Ûªs Advisory Body is making progress with the review of the cases of internees and it is expected that it will soon be in a position to release some further figures."
888,IMG_7621,PREM_15_1009,IMG_7621_PREM_15_1009,1972,6,1972,6,1972-06,J_Legal_Procedure,1,The emphasis is on arresting people only if they are wanted in connection with criminal offences but Regulation 11 (1) under the Special Powers Act may be used in certain circumstances.
889,IMG_7656,PREM_15_1009,IMG_7656_PREM_15_1009,1972,6,1972,6,,J_Legal_Procedure,1,At least for presentational reasons it might be necessary for some of the internees to be detained and charged in the normal way.
890,IMG_7694,PREM_15_1009,IMG_7694_PREM_15_1009,1972,6,1972,6,,J_Legal_Procedure,1,"We have also to decide whether, given the Attorney General‰Ûªs judgment that some 30 pending prosecutions will have to be abandoned, the persons concerned should be re-arrested under the Special Powers Act (paragraph 4). Several of those whose arrests on 9th August, 1971, were judged invalid on purely technical grounds were immediately re-arrested under a valid formula."
891,IMG_7697,PREM_15_1009,IMG_7697_PREM_15_1009,1972,6,1972,6,,J_Legal_Procedure,1,"If so, the new Directive should be issued without further delay; and in the case of Northern Ireland it should be accompanied, as the Attorney General has suggested, by a specific reminder about the domestic law on the subject in the Six Counties."
892,IMG_7698,PREM_15_1009,IMG_7698_PREM_15_1009,1972,6,1972,6,1972-06,J_Legal_Procedure,1,"The modern practice is to take wide powers (as in the N I Special Powers Acts and Regulations) to enable the executive to detain and take other steps to restore order."
893,IMG_7698,PREM_15_1009,IMG_7698_PREM_15_1009,1972,6,1972,6,1972-06,J_Legal_Procedure,2,"As long as soldiers and officials act within such powers they require no indemnity because the jurisdiction of the courts is effectively excluded."
894,IMG_7698,PREM_15_1009,IMG_7698_PREM_15_1009,1972,6,1972,6,1972-06,J_Legal_Procedure,3,"The question of indemnity only arises when even the wide powers so conferred are exceeded, eg by the use of excessive force or failure to comply with legal requirements as to arrest."
895,IMG_7699,PREM_15_1009,IMG_7699_PREM_15_1009,1972,6,1972,6,,J_Legal_Procedure,1,"Irish case on an eighteenth century indemnity enactment that a good faith provision would allow proceedings for bodily maltreatment."
896,IMG_7699,PREM_15_1009,IMG_7699_PREM_15_1009,1972,6,1972,6,,J_Legal_Procedure,2,"The draft Bill prepared for the last N I Government suffered from this vice since it would have prevented any proceedings, civil or criminal, in respect of anything purporting to have been done under Regulations 10 to 13 of the Special Powers Regulations or in carrying out any order made under then (thus covering internment and detention orders and interrogation)."
897,IMG_7699,PREM_15_1009,IMG_7699_PREM_15_1009,1972,6,1972,6,,J_Legal_Procedure,3,It seems from an
898,IMG_7785,PREM_15_1011,IMG_7785_PREM_15_1011,1972,7,1972,7,1972-07,J_Legal_Procedure,1,"Any action we take must be such as not to alienate the minority community as a whole: a consideration which must rule out the further use of internment in the arbitrary form which it now takes under the Special Powers Act."
899,IMG_7785,PREM_15_1011,IMG_7785_PREM_15_1011,1972,7,1972,7,1972-07,J_Legal_Procedure,2,"The most promising possibility is to create a system of special courts whose function would not be to convict accused persons of criminal offences, but to judge whether they were guilty of certain specified conduct and commit them to ""preventive detention"" if they were. The Act making this provision (as to the necessity of an Act see below) could be of 6 months duration renewable by Order in Council."
900,IMG_7785,PREM_15_1011,IMG_7785_PREM_15_1011,1972,7,1972,7,1972-07,J_Legal_Procedure,3,The provision would apply to conduct involving complicity in any degree with terrorism generally; it
901,IMG_7786,PREM_15_1011,IMG_7786_PREM_15_1011,1972,7,1972,7,,J_Legal_Procedure,1,"one of conviction for a crime so as to remove the taint of internment."
902,IMG_7786,PREM_15_1011,IMG_7786_PREM_15_1011,1972,7,1972,7,,J_Legal_Procedure,2,"Naturally anyone who could be brought before a criminal court would be and it could be provided that acquittal in a criminal court was no bar to proceedings for preventive detention."
903,IMG_7786,PREM_15_1011,IMG_7786_PREM_15_1011,1972,7,1972,7,,J_Legal_Procedure,3,It might be possible to bring all persons interned under the present procedure before the special court for discharge or committal to preventive detention.
904,IMG_7787,PREM_15_1011,IMG_7787_PREM_15_1011,1972,7,1972,7,,J_Legal_Procedure,1,"Any person would be allowed to effect an arrest without warrant if there was reasonable suspicion complicity in the conduct referred to; and any list of suspects published by the authority of the Chief Constable or an Assistant Chief Constable of the RUC would be conclusive evidence that there was reasonable suspicion."
905,IMG_7787,PREM_15_1011,IMG_7787_PREM_15_1011,1972,7,1972,7,,J_Legal_Procedure,2,"An arrested person could be held for 72 hours for questioning; and then either discharged or brought before a magistrate to be committed to a special court. A special court would consist of a judge of the Supreme Court sitting with any other judge of the Supreme Court or a county court judge or a resident magistrate."
906,IMG_7787,PREM_15_1011,IMG_7787_PREM_15_1011,1972,7,1972,7,,J_Legal_Procedure,3,"The court would be obliged to inform the accused at least of the general tenor of the evidence against him and to hear him or his counsel in his defence."
907,IMG_7787,PREM_15_1011,IMG_7787_PREM_15_1011,1972,7,1972,7,,J_Legal_Procedure,4,"If the court found the case proved, it would commit the accused to preventive detention, and there would be provision for release by the Secretary of State on conditional licence. The duration of the detention would also be affected by the duration of the Act itself."
908,IMG_7787,PREM_15_1011,IMG_7787_PREM_15_1011,1972,7,1972,7,,J_Legal_Procedure,5,"There would be a right of appeal to the Court of Appeal in Northern Ireland sitting in camera."
909,IMG_7787,PREM_15_1011,IMG_7787_PREM_15_1011,1972,7,1972,7,,J_Legal_Procedure,6,"It might be argued that if special courts can be instituted in the manner described, the concept should be"
910,IMG_7788,PREM_15_1011,IMG_7788_PREM_15_1011,1972,7,1972,7,,J_Legal_Procedure,1,"the 1972 Actor of the Special Powers Act, The constitution of a court, court procedure including the laws of evidence, an appeal to the Supreme Court (which is a reserved matter) and the deprivation of a remedy for false imprisonment in /circumstances are all involved."
911,IMG_7796,PREM_15_1011,IMG_7796_PREM_15_1011,1972,7,1972,7,,J_Legal_Procedure,1,"Internment or detention. I understand that the Secretary of State remains unwilling to reintroduce internment but may be prepared to make detention orders for periods of up to 28 days on a fairly wide scale; and the Attorney General may say that the existing provisions of the Special Powers Acts suffice to make this legal, provided that interrogation is continued throughout this period."
912,IMG_7842,PREM_15_1012,IMG_7842_PREM_15_1012,1972,8,1972,8,1972-08,J_Legal_Procedure,1,"Possible changes in the law or legal procedure are being considered by an inter-departmental group."
913,IMG_7842,PREM_15_1012,IMG_7842_PREM_15_1012,1972,8,1972,8,1972-08,J_Legal_Procedure,2,"It has been confirmed that there is no objection to charges being brought of membership of the IRA, being an unlawful association under the Special Powers Act. When there is evidence, arrests can therefore be made with a view to charges being brought."
914,IMG_7924,PREM_15_1012,IMG_7924_PREM_15_1012,1972,8,1972,8,,J_Legal_Procedure,1,"Planning to legislate either in the overspill of the present Session or at the beginning of the next Session, with the corollary that in the interim the use of detention under the existing Regulation 11 (perhaps with some amendment which could be made during the Recess under the urgency procedure, subject to Affirmative Resolution when Parliament reassembles) might be justified by a declaration of an intention to introduce new legislation at an early date."
915,IMG_7987,PREM_15_1012,IMG_7987_PREM_15_1012,1972,8,1972,8,,J_Legal_Procedure,1,"There is no statutory time limit to the period for which persons arrested under Regulation 11 of the Special Powers Act can be held for interrogation. However, if at the PO a subject is recommended for extended uestioning beyond a period of 48 hours after arrest, the approval of the Secretary of State for Northern Ireland will be sought."
916,IMG_8005,PREM_15_1012,IMG_8005_PREM_15_1012,1972,8,1972,8,1972-08,J_Legal_Procedure,1,"In effect, this would be a substitution of the administrative decision of (now) the Secretary of State by the decision of a committee."
917,IMG_8006,PREM_15_1012,IMG_8006_PREM_15_1012,1972,8,1972,8,1972-08,J_Legal_Procedure,1,"In the opinion of the Attorney General it would be possible to provide by legislation for the establishment of a procedure whereby persons would be subject to preventive detention on the exercise of the discretion of a tribunal which was satisfied that the persons brought before it had been concerned with terrorism."
918,IMG_8052,PREM_15_1013,IMG_8052_PREM_15_1013,1972,8,1972,9,,J_Legal_Procedure,1,"HM Government it clear, on assuming direct responsibility for the government of Northern Ireland, t hat it was their objective to bring internment under the Special Powers Act to as soon as the security situation permitted; and to consider how far the powers conferred under that Act could be dispensed with."
919,IMG_8052,PREM_15_1013,IMG_8052_PREM_15_1013,1972,8,1972,9,,J_Legal_Procedure,2,"o use HM Government reaffirm these objectives and their determination the processes of law to the fullest possible extent in dealing with terrorism."
920,IMG_8053,PREM_15_1013,IMG_8053_PREM_15_1013,1972,8,1972,9,,J_Legal_Procedure,1,"In addition, they intend at an early date to introduce provisions under the Special Powers Act to set up a tribunal to deal with persons suspected of participation in terrorist activities by means of a procedure which will provide maximum safeguards for the protection of the individual and will eliminate the objectionable features of internment, notably judgment by executive decision alone, but which will be matched to the special conditions which unfortunately obtain in Northern Ireland."
921,IMG_8053,PREM_15_1013,IMG_8053_PREM_15_1013,1972,8,1972,9,,J_Legal_Procedure,2,This tribunal will be asked to consider cases referred to it (which will include cases of those presently in internment or detention) to determine the nature of their involvement in terrorist activities with a view to their release or committal to a period of detention.
922,IMG_8056,PREM_15_1013,IMG_8056_PREM_15_1013,1972,8,1972,9,,J_Legal_Procedure,1,"On assuming direct responsibility for the government of Northern Ireland, HM Government made clear that it was their objective to the system of internment under the Special Powers Act as soon as the security situation permitted; and to enquire whether the powers conferred under that Act might be repealed in whole or in part."
923,IMG_8057,PREM_15_1013,IMG_8057_PREM_15_1013,1972,8,1972,9,,J_Legal_Procedure,1,"Pending the report of the commission and of the subsequent legislation on it, the Government therefore proposes at an early date to introduce interim legislation under the Special Powers Act to set up a special tribunal to deal with persons accused of terrorist activities by means of a procedure which will preserve the essentials of natural justice, but which will be matched to the special conditions which unfortunately obtain in Northern Ireland."
924,IMG_8057,PREM_15_1013,IMG_8057_PREM_15_1013,1972,8,1972,9,,J_Legal_Procedure,2,"This tribunal will be asked to consider cases referred to it by the Secretary of State (which will include cases of those presently in internment), to determine the nature of their involvement in terrorist activities, and either to order release or to impose a definite period of detention."
925,IMG_8108,PREM_15_1013,IMG_8108_PREM_15_1013,1972,8,1972,9,,J_Legal_Procedure,1,"Proposal (ii) admittedly reverses the normal onus of proof - i. e. it is incumbent on the defendant to establish his innocence instead of on the prosecution to establish his guilt. But this seems inherent in the nature of the case."
926,IMG_8108,PREM_15_1013,IMG_8108_PREM_15_1013,1972,8,1972,9,,J_Legal_Procedure,2,In favour of the proposal to introduce special courts or tribunals (which is also discussed in Appendix 1 to GEN 79(72) 17) it can be argued that we should in principle be substituting a judicial process for the executive machinery which at present governs internment and detention.
927,IMG_8109,PREM_15_1013,IMG_8109_PREM_15_1013,1972,8,1972,9,,J_Legal_Procedure,1,"But, if so, it will be necessary to find room for the necessary legislation; and some other item in the legislative programme may have to be sacrificed."
928,IMG_8109,PREM_15_1013,IMG_8109_PREM_15_1013,1972,8,1972,9,,J_Legal_Procedure,2,"As regards the ""hard core"" who cannot be released, the Secretary of State proposes that, pending the creation of the special courts, the individuals concerned should continue to be detained under Regulation 11, subject to review by a ""special interim body""."
929,IMG_8109,PREM_15_1013,IMG_8109_PREM_15_1013,1972,8,1972,9,,J_Legal_Procedure,3,"Given an intention to dispense with internment, there seems no alternative to the detention under Regulation 11 of persons arrested as terrorists until special courts or tribunals are introduced."
930,IMG_8245,PREM_15_1013,IMG_8245_PREM_15_1013,1972,8,1972,9,,J_Legal_Procedure,1,"He intended to introduce in Parliament measures to provide ways and means whereby the Court would be able to protect such witnesses, and in due course this arrangement would even further reduce the number of internees to a very small hard core."
931,IMG_8291,PREM_15_1015,IMG_8291_PREM_15_1015,1972,10,1972,11,,J_Legal_Procedure,1,"The Prime Minister said that the British Government were running into similar legal problems to those of the Irish Government. They had set up the tribunal to deal with the internees, so that they could in effect move over to a system of detention like that available to the Irish authorities."
932,IMG_8441,PREM_15_1015,IMG_8441_PREM_15_1015,1972,10,1972,11,1972-10,J_Legal_Procedure,1,"In case this should happen, it was all the more important that the Tribunals should be seen to be operating fairly and effectively."
933,IMG_8505,PREM_15_1016,IMG_8505_PREM_15_1016,1972,11,1972,12,,J_Legal_Procedure,1,"Page 1 : (65,165) - (507,212)"
934,IMG_8505,PREM_15_1016,IMG_8505_PREM_15_1016,1972,11,1972,12,,J_Legal_Procedure,2,"Page 1 : (67,293) - (521,330)"
935,IMG_8589,PREM_15_1016,IMG_8589_PREM_15_1016,1972,11,1972,12,,J_Legal_Procedure,1,"In addition, I am advised that if a warrant of arrest has been issued for an offence in Northern Ireland against an individual who is in this country, including the offence under the Special Powers Act of being a member of the I.R.A., then that warrant can be backed and executed by the police in Great Britain."
936,IMG_8589,PREM_15_1016,IMG_8589_PREM_15_1016,1972,11,1972,12,,J_Legal_Procedure,2,"Then we have to bear in mind the Diplock enquiry. As I understand it, this body is considering what arrangements for the administration of justice in Northern Ireland could be made in order to deal more effectively with terrorist organisations by bringing to book, otherwise"
937,IMG_8590,PREM_15_1016,IMG_8590_PREM_15_1016,1972,11,1972,12,,J_Legal_Procedure,1,"than by internment by the executive, individuals involved in terrorist activities, particularly‰Ûªthose who plan and direct but do not necessarily take part in terrorist acts.."
938,IMG_8715,PREM_15_1690,IMG_8715_PREM_15_1690,1973,2,1973,3,1973-03,J_Legal_Procedure,1,uring February the Commissioners reviewed a further 111 cases. The cases of all former internees and detainees have now been reviewed.
939,IMG_8716,PREM_15_1690,IMG_8716_PREM_15_1690,1973,2,1973,3,,J_Legal_Procedure,1,"Page 1 : (84,12) - (505,42)"
940,IMG_8716,PREM_15_1690,IMG_8716_PREM_15_1690,1973,2,1973,3,,J_Legal_Procedure,2,"Page 1 : (82,58) - (479,126)"
941,IMG_8880,PREM_15_1691,IMG_8880_PREM_15_1691,1973,3,1973,3,,J_Legal_Procedure,1,"Legislation would be needed to give effect to Lord Diplock‰Ûªs recommendations; it was hoped to introduce that legislation as soon as possible."
942,IMG_9320,PREM_15_1692,IMG_9320_PREM_15_1692,1973,3,1973,4,,J_Legal_Procedure,1,"The Government therefore appointed a Commission, composed of distinguished laymen and lawyers, and chaired by a most eminent judge of the House of Lords, Lord Diplock"
943,IMG_9321,PREM_15_1692,IMG_9321_PREM_15_1692,1973,3,1973,4,,J_Legal_Procedure,1,"no-one may be detained for more than 28 days without his case being referred for adjudication to an independent, legally-qualified commissioner"
944,IMG_9321,PREM_15_1692,IMG_9321_PREM_15_1692,1973,3,1973,4,,J_Legal_Procedure,2,"a person detained by order of a commissioner has a right of appeal to an independent tribunal"
945,IMG_9321,PREM_15_1692,IMG_9321_PREM_15_1692,1973,3,1973,4,,J_Legal_Procedure,3,"(d) a person appearing before a commissioner is given in advance a statement of the terrorist activities he is alleged to have engaged in; (e) such a person may give evidence and be legally represented."
946,IMG_9321,PREM_15_1692,IMG_9321_PREM_15_1692,1973,3,1973,4,,J_Legal_Procedure,4,"Where these procedures contain departures from the normal judicial process the commissioners‰Ûª inquiries are in private, for example, and the person who is the subject of the enquiry may be excluded from parts of it) these are necessary because, as the Commission reported, witnesses will not give evidence in the ordinary courts."
947,IMG_9321,PREM_15_1692,IMG_9321_PREM_15_1692,1973,3,1973,4,,J_Legal_Procedure,5,The procedures contain all possible safeguards against injustice.
948,IMG_9322,PREM_15_1692,IMG_9322_PREM_15_1692,1973,3,1973,4,,J_Legal_Procedure,1,"No-one is now detained except under these procedures and those detained have been found by an independent commissioner with legal training and experience to have been involved in terrorism and to be someone from whom the public need to be protected."
949,IMG_9353,PREM_15_1692,IMG_9353_PREM_15_1692,1973,3,1973,4,1973-04,J_Legal_Procedure,1,"explain the new procedures for detention and the legislative action now being taken in the light of the Diplock Report"
950,IMG_9353,PREM_15_1692,IMG_9353_PREM_15_1692,1973,3,1973,4,1973-04,J_Legal_Procedure,2,Such a message migh
951,IMG_1758,CJ_4_251,IMG_1758_CJ_4_251,1972,6,1972,8,No_date,J_Legal_Procedure,1,"Page 1 : (126,153) - (478,221)"
952,IMG_1758,CJ_4_251,IMG_1758_CJ_4_251,1972,6,1972,8,No_date,J_Legal_Procedure,2,"Page 1 : (112,522) - (535,606)"
953,IMG_1758,CJ_4_251,IMG_1758_CJ_4_251,1972,6,1972,8,No_date,J_Legal_Procedure,3,"Page 1 : (85,685) - (477,755)"
954,IMG_1760,CJ_4_251,IMG_1760_CJ_4_251,1972,6,1972,8,No_date,J_Legal_Procedure,1,"Anyone arrested, and not charged, will be released after 48 hours unless he is arrested under Regulation 11, in which case he will be released after another 24 hours unless a detention order has been signed."
955,IMG_1770,CJ_4_251,IMG_1770_CJ_4_251,1972,6,1972,8,,J_Legal_Procedure,1,"Page 1 : (134,152) - (505,293)"
956,IMG_1796,CJ_4_251,IMG_1796_CJ_4_251,1972,6,1972,8,1972-06,J_Legal_Procedure,1,"in effect, be an amnesty for those IRA men who had managed to evade capture until the date of the truce and who, if they had been captured, could only have been detained or interned under the Special Powers Act, since there was insufficient evidence against them to bring a criminal charge."
957,IMG_1800,CJ_4_458,IMG_1800_CJ_4_458,1972,5,1973,1,1973-01,J_Legal_Procedure,1,"The Chief Constable suggested that if it happened that Protestant extremists suspected of murder or other terrorist crime had to be let go after interrogation by the CID they should be re-arrested under Regulation 11 and interrogated by the Special Branch."
958,IMG_1800,CJ_4_458,IMG_1800_CJ_4_458,1972,5,1973,1,1973-01,J_Legal_Procedure,2,"and as not in itself constituting any formal change of arrest policy, since any interim custody orders would be incidental to action taken The Secretary of State evidently regarded this decision as a first step against suspected murderers and terrorists."
959,IMG_1807,CJ_4_458,IMG_1807_CJ_4_458,1972,5,1973,1,1972-12,J_Legal_Procedure,1,"In addition the Civil Authorities (Special Powers) Act (Northern Ireland) 1922 (referred to as the Special Powers Act or SPA) confers further powers of arrest on soldiers on duty."
960,IMG_1807,CJ_4_458,IMG_1807_CJ_4_458,1972,5,1973,1,1972-12,J_Legal_Procedure,2,"Planned Arrests 4. These are normally made under the SPA powers. The degree of planning can vary between may days and a few minutes but it is most important that the formula on the Blue Card is used in every case"
961,IMG_1807,CJ_4_458,IMG_1807_CJ_4_458,1972,5,1973,1,1972-12,J_Legal_Procedure,3,The authorisation to carry out the arrest must come from an officer of the RUC of the rank of Superintendent or above and should be in writing. The formula at paragraph 4 of the Blue Card must be used.
962,IMG_1808,CJ_4_458,IMG_1808_CJ_4_458,1972,5,1973,1,,J_Legal_Procedure,1,"Regulation 11. This is chiefly used when a person is suspected of having committed an offence in the field of law and order but there is a brook in time between the alleged commission of the offence and the apprehension of the suspect."
963,IMG_1808,CJ_4_458,IMG_1808_CJ_4_458,1972,5,1973,1,,J_Legal_Procedure,2,"If an answer is given which causes the soldier to suspect the person of falling into one of the categories in paragraph 7 above, he should arrest him under Regulation 11 of the SPA, remembering to use the appropriate formula from paragraph 6 of the Blue Card. If the answers given do not raise a sufficient suspicion to justify arrest he must be allowed to go on his way immediately. If however the passer-by refuses to stop or to answer the questions he is committing an offence against the SPA Regulations and the soldier can arrest him under Regulation 11 of the SPA on that ground."
964,IMG_1814,CJ_4_458,IMG_1814_CJ_4_458,1972,5,1973,1,1972-12,J_Legal_Procedure,1,"With the It exception of the UVF, Protestant extremist organisations are not in themselves illegal; it is not therefore possible to regard all those holding certain defined positions in Protestant organisations"
965,IMG_1815,CJ_4_458,IMG_1815_CJ_4_458,1972,5,1973,1,,J_Legal_Procedure,1,"as dangerous terrorists, as we regard officers in the Provisional IRA."
966,IMG_1828,CJ_4_458,IMG_1828_CJ_4_458,1972,5,1973,1,1972-12,J_Legal_Procedure,1,"Page 1 : (74,718) - (558,798)"
967,IMG_1828,CJ_4_458,IMG_1828_CJ_4_458,1972,5,1973,1,1972-12,J_Legal_Procedure,2,"In addition the Civil Authorities S ooia jPowers Act (Northern Ireland) 1922 (referred to as the Spoo l Powers Act or SPA) oonfers further power of arreSt 011 soldlor when on duty."
968,IMG_1828,CJ_4_458,IMG_1828_CJ_4_458,1972,5,1973,1,1972-12,J_Legal_Procedure,3,"of planning can vary between many days and a few rinutes but it is most important that the formula on the Blue Card i. used in every case"
969,IMG_1828,CJ_4_458,IMG_1828_CJ_4_458,1972,5,1973,1,1972-12,J_Legal_Procedure,4,Theme are normally made under the SPA powers. The degree
970,IMG_1829,CJ_4_458,IMG_1829_CJ_4_458,1972,5,1973,1,,J_Legal_Procedure,1,"Page 1 : (46,459) - (509,522)"
971,IMG_1837,CJ_4_458,IMG_1837_CJ_4_458,1972,5,1973,1,No_date,J_Legal_Procedure,1,"Page 1 : (111,170) - (500,227)"
972,IMG_1838,CJ_4_458,IMG_1838_CJ_4_458,1972,5,1973,1,,J_Legal_Procedure,1,"Page 1 : (94,426) - (536,671)"
973,IMG_1839,CJ_4_458,IMG_1839_CJ_4_458,1972,5,1973,1,,J_Legal_Procedure,1,"10. hen a person is arrested under VA poers, he must be formal1y told at the time of arrest Wi he t being arrested and also under which"
974,IMG_1839,CJ_4_458,IMG_1839_CJ_4_458,1972,5,1973,1,,J_Legal_Procedure,2,"Regulation but the soldier must have a.: Arrests under RqZulation 11 No specific authorisation 1.necessary under this S$utrnicion as the basis for the arrest and Blue Card formila rust b used."
975,IMG_1843,CJ_4_458,IMG_1843_CJ_4_458,1972,5,1973,1,,J_Legal_Procedure,1,"Page 1 : (102,91) - (491,156)"
976,IMG_1857,CJ_4_458,IMG_1857_CJ_4_458,1972,5,1973,1,1972-08,J_Legal_Procedure,1,"Page 1 : (56,112) - (467,255)"
977,IMG_1861,CJ_4_458,IMG_1861_CJ_4_458,1972,5,1973,1,1972-07,J_Legal_Procedure,1,"The Army and the RUC are to produce a draft which can be looked at from both the legal and political angles."
978,IMG_1861,CJ_4_458,IMG_1861_CJ_4_458,1972,5,1973,1,1972-07,J_Legal_Procedure,2,"A legal judgement made some little time ago has called this into question and the Attorney General considered that there was/ no legal limit on the time which a man could be held under Regulation 11 before he was charged, released or detained."
979,IMG_1863,CJ_4_458,IMG_1863_CJ_4_458,1972,5,1973,1,1972-07,J_Legal_Procedure,1,"A substantial proportion of the arrests made by the Army in future operations will be under Regulation 11."
980,IMG_1864,CJ_4_458,IMG_1864_CJ_4_458,1972,5,1973,1,,J_Legal_Procedure,1,"It is suggested therefore that you should agree that suspects arrested under Regulation 11 may now be held for questioning for up to 72 hours before being charged, released or made the subject of a detention order."
981,IMG_1864,CJ_4_458,IMG_1864_CJ_4_458,1972,5,1973,1,,J_Legal_Procedure,2,The Attorney General would support this proposal.
982,IMG_1865,CJ_4_458,IMG_1865_CJ_4_458,1972,5,1973,1,1972-07,J_Legal_Procedure,1,"It is suggested therefore that you should agree that suspects arrested under Regulation 11 may now be held for questioning for up to 72 hours before being charged, released or made the subject of a detention order. Where arrests are made under Regulation 10 in the first instance the total period should still not exceed 72 hours. 5. The Attorney General would support this proposal."
983,IMG_1868,CJ_4_458,IMG_1868_CJ_4_458,1972,5,1973,1,1972-07,J_Legal_Procedure,1,"Page 1 : (36,252) - (559,370)"
984,IMG_1871,CJ_4_458,IMG_1871_CJ_4_458,1972,5,1973,1,1972-07,J_Legal_Procedure,1,"When we redrafted the main policy document, our main object was to preserve the powers of arrest under Regulation 11(1); these powers contemplate that persons so arrested could, in certain circumstances, be brought before the courts and the powers of arrest relate to any person whom the arresting officer ""suspects of acting or of having acted or being about to act in a manner prejudicial to the preservation of the peace or the maintenace of order"" and so on."
